time,price,rsi,change,change_coin,balance_USDT,balance_coin,profit,total_profit
1666606075.6976163,19379.08,52.00877726,-0.4017554520000015,-2.073139963300639e-05,1503.8705983797145,0.0776027860135628,-0.3889976865534663,1.5152252942584727
1666606085.7416844,19379.08,52.00877726,-0.4017554520000015,-2.073139963300639e-05,1503.4688429277146,0.0775820546139298,0.0,1.1262276077050064
1666606095.7094357,19378.88,51.86631399,-0.3732627980000007,-1.9261319436417416e-05,1503.0800637187915,0.0775627932944933,2.273736754432321e-13,1.1262276077050064
1666606105.6544151,19378.88,51.86631399,-0.3732627980000007,-1.9261319436417416e-05,1502.7068009207903,0.0775435319750568,-0.0155164109230554,1.1262276077052338
1666606115.7383034,19378.88,51.86631399,-0.3732627980000007,-1.9261319436417416e-05,1502.3335381227887,0.0775242706556203,-1.1368683772161605e-12,1.1107111967821783
1666606125.7281358,19376.73,50.30970763,-0.061941526,-3.196696553030363e-06,1502.1049194148777,0.0775210739590672,-1.5916157281026244e-12,1.1107111967810417
1666606135.8090494,19376.73,50.30970763,-0.061941526,-3.196696553030363e-06,1502.042977888876,0.0775178772625141,-0.1666771819109271,1.1107111967794498
1666606145.7408562,19376.73,50.30970763,-0.061941526,-3.196696553030363e-06,1501.9810363628749,0.077514680565961,-1.5916157281026244e-12,0.9440340148685228
1666606155.715366,19373.17,47.87497204,0.4250055919999997,2.1937844555124423e-05,1502.1300896920586,0.0775366184105161,-1.1368683772161605e-12,0.9440340148669312
1666606165.7236545,19373.17,47.87497204,0.4250055919999997,2.1937844555124423e-05,1502.555095284058,0.0775585562550712,-0.2759522628161903,0.9440340148657942
1666606175.8397913,19373.17,47.87497204,0.4250055919999997,2.1937844555124423e-05,1502.9801008760576,0.0775804940996263,-4.547473508864641e-13,0.6680817520496038
1666606185.7330728,19373.65,48.2375232,0.3524953599999989,1.819457665437328e-05,1503.369834873225,0.0775986886762806,-4.547473508864641e-13,0.6680817520491491
