time,price,rsi,change_cash,change_coin,balance_USDT,balance_coin,profit,total_profit
1668192593.9621024,16860.47,39.29784454,2.140431092,0.0001269496693745,,,,29.70204198183933
1668192653.616928,16869.11,42.34444961,1.531110077999999,9.07641291093602e-05,,,,29.70204198183933
1668192715.045842,16868.96,42.25035712,1.549928576000001,9.188050573360785e-05,,,,29.70204198183933
1668192774.9610133,16867.1,42.02827008,1.5943459840000005,9.452401325657644e-05,,,,29.70204198183933
1668192835.0767798,16844.39,36.80945587,2.638108826,0.0001566164655413,,,,29.70204198183933
1668192895.902841,16831.72,34.15995111,3.168009777999999,0.0001882166396541,,,,29.70204198183933
1668192955.9017096,16825.14,32.89931768,3.4201364639999987,0.0002032753643654,,,,29.70204198183933
1668193015.8741837,16857.42,43.92902391,1.2141952180000004,7.202734570296051e-05,,,,29.70204198183933
1668193076.7878897,16835.77,38.60619154,2.278761692,0.0001353523891096,,,,29.70204198183933
1668193136.787981,16845.64,43.15939908,1.3681201840000004,8.121509090779575e-05,,,,29.70204198183933
1668193196.720822,16843.59,42.63314839,1.4733703219999992,8.747365151965816e-05,,,,29.70204198183933
1668193257.6145658,16829.89,39.68764436,2.0624711279999994,0.0001225481050678,,,,29.70204198183933
1668193317.664413,16788.03,32.2638104,3.5472379200000006,0.0002112956624452,,,,29.70204198183933
1668193377.6546588,16729.84,26.09142316,4.781715368,0.0002858195516514,,,,29.70204198183933
1668193438.7603135,16713.26,30.37145877,3.9257082459999992,0.0002348858478836,,,,29.70204198183933
1668193498.81674,16738.23,35.30299214,2.9394015719999995,0.000175610059845,,,,29.70204198183933
1668193558.745424,16756.03,38.71049783,2.257900434,0.0001347515153649,,,,29.70204198183933
1668193619.67998,16734.34,35.76365127,2.8472697460000003,0.0001701453266755,,,,29.70204198183933
1668193679.621333,16757.84,40.46809357,1.906381286,0.0001137605613849,,,,29.70204198183933
1668193739.9033833,16807.45,48.83637317,0.2327253659999986,1.3846560067113012e-05,,,,29.70204198183933
1668193800.4931576,16802.85,48.12714008,0.3745719839999992,2.2292169721207966e-05,,,,29.70204198183933
1668193860.428253,16820.08,51.0718992,-0.2143798399999994,-1.274547088955578e-05,,,,29.70204198183933
1668193920.533114,16866.65,57.53685325,-1.5073706500000004,-8.936988969356691e-05,,,,29.70204198183933
1668193981.625193,16812.87,49.21078575,0.1578428499999997,9.388215694286566e-06,,,,29.70204198183933
1668194041.5623314,16783.07,44.99942886,1.0001142279999993,5.959066058831902e-05,,,,29.70204198183933
1668194101.6169038,16784.67,45.2132251,0.95735498,5.703746216041185e-05,,,,29.70204198183933
1668194162.516251,16810.47,49.61232182,0.0775356360000003,4.612341951176877e-06,,,,29.70204198183933
1668194222.760257,16828.1,52.43406776,-0.486813552000001,-2.8928610597750253e-05,,,,29.70204198183933
1668194282.4836545,16820.64,51.02801785,-0.2056035700000009,-1.2223290552559292e-05,,,,29.70204198183933
1668194343.3357563,16827.57,52.19375099,-0.438750198000001,-2.607329507468999e-05,,,,29.70204198183933
1668194403.366337,16825.43,51.87755847,-0.375511694,-2.231810384638016e-05,,,,29.70204198183933
1668194463.2986093,16831.05,52.5577478,-0.5115495600000006,-3.039320541499197e-05,,,,29.70204198183933
1668194524.545008,16824.4,51.36964777,-0.2739295540000004,-1.628168338841209e-05,,,,29.70204198183933
1668194584.4333096,16836.94,53.5558831,-0.7111766200000016,-4.223906600605583e-05,,,,29.70204198183933
1668194644.506366,16850.99,56.02534509,-1.2050690180000014,-7.151324747092018e-05,,,,29.70204198183933
1668194705.3055282,16805.68,47.36807226,0.5263855480000004,3.132188331564092e-05,,,,29.70204198183933
1668194765.3789415,16792.54,44.88257558,1.0234848840000002,6.0948783447888175e-05,,,,29.70204198183933
1668194825.2945232,16802.34,46.99245192,0.6015096159999995,3.5799157498300806e-05,,,,29.70204198183933
1668194886.2020538,16820.49,50.63741031,-0.1274820620000003,-7.578974334279223e-06,,,,29.70204198183933
1668194946.21283,16827.2,52.04231011,-0.4084620220000019,-2.4273914970999448e-05,,,,29.70204198183933
1668195006.1595123,16831.98,53.00335111,-0.6006702219999998,-3.568624855780483e-05,,,,29.70204198183933
1668195067.096182,16812.0,48.53585551,0.2928288979999998,1.7417850226029015e-05,,,,29.70204198183933
1668195127.167487,16812.56,48.62338158,0.2753236839999999,1.637607146086021e-05,,,,29.70204198183933
1668195187.1395016,16821.61,50.61622081,-0.1232441620000006,-7.32653782842431e-06,,,,29.70204198183933
1668195248.2661314,16798.89,45.52655549,0.8946889020000004,5.325881067141939e-05,,,,29.70204198183933
1668195308.3652394,16793.83,44.48585615,1.1028287700000003,6.566868725001981e-05,,,,29.70204198183933
1668195368.2885551,16802.97,47.06541935,0.5869161300000005,3.492930892574352e-05,,,,29.70204198183933
1668195429.2135794,16765.74,39.15092457,2.169815086,0.0001294195833885,,,,29.70204198183933
1668195489.3008556,16759.64,37.93320486,2.4133590280000004,0.0001439982617765,,,,29.70204198183933
1668195549.1857345,16768.07,39.49727245,2.10054551,0.0001252705594621,,,,29.70204198183933
1668195610.1005404,16776.69,42.13302385,1.5733952299999991,9.378460411439917e-05,,,,29.70204198183933
1668195670.1502297,16801.98,49.07786349,0.1844273019999995,1.0976521933724452e-05,,,,29.70204198183933
1668195730.1148317,16801.65,48.88237833,0.2235243339999986,1.3303713266256504e-05,,,,29.70204198183933
1668195791.252223,16767.33,41.62122747,1.6757545059999988,9.994164282566149e-05,,,,29.70204198183933
1668195851.2512474,16772.32,43.10631884,1.3787362319999996,8.220307220468007e-05,,,,29.70204198183933
1668195911.1954367,16787.99,47.2053884,0.5589223200000006,3.329298623599374e-05,,,,29.70204198183933
1668195972.2200277,16786.53,46.85584719,0.6288305619999992,3.746042582951922e-05,,,,29.70204198183933
1668196032.210353,16757.1,40.36715668,1.926568664,0.0001149702910408,,,,29.70204198183933
1668196092.184239,16740.54,37.48604581,2.5027908379999992,0.0001495047852697,,,,29.70204198183933
1668196153.1210504,16744.07,38.55975459,2.288049082000001,0.0001366483227793,,,,29.70204198183933
1668196213.094579,16736.29,37.04939543,2.590120914,0.0001547607572526,,,,29.70204198183933
1668196273.111113,16743.44,39.60069636,2.079860728,0.000124219439255,,,,29.70204198183933
