Time,Price,RSI,Cash Allocation,Coin Allocation,Cash Balance,Coin Balance,Value
1668680972.0,0.045564,52.5170931,0.525170931,0.474829069,544.1936242217031,10798.61917128929,1036.2219081423284
1668681032.0,0.045417,45.59170962,0.4559170962,0.5440829037999999,471.7075619400285,12394.630847130373,1034.6345111241487
1668681092.0,0.045464,47.68767176,0.4768767176,0.5231232824000001,493.6709129916542,11911.537607388478,1035.2170587739638
1668681153.0,0.04547,47.99578748,0.4799578747999999,0.5200421252,496.8948817035122,11840.634402817155,1035.2885279996085
1668681213.0,0.04547,47.99578748,0.4799578747999999,0.5200421252,496.8948817035122,11840.634402817155,1035.2885279996085
1668681273.0,0.04547,47.99578748,0.4799578747999999,0.5200421252,496.8948817035122,11840.634402817155,1035.2885279996085
1668681334.0,0.04547,47.99578748,0.4799578747999999,0.5200421252,496.8948817035122,11840.634402817155,1035.2885279996085
1668681394.0,0.045392,44.0812833,0.440812833,0.5591871669999999,455.96134771944855,12742.41299781327,1034.3649585161886
1668681454.0,0.045432,46.491449,0.46491449,0.53508551,481.12822246003486,12188.466996303623,1034.874655036101
1668681515.0,0.045566,53.43157841,0.5343157841,0.4656842159,553.8225364510457,10593.103918767503,1036.5079096136058
1668681575.0,0.04546,48.10685905,0.4810685904999999,0.5189314095,498.0912221053693,11819.045721356077,1035.3850405982164
1668681635.0,0.045478,49.18612314,0.4918612314,0.5081387686000001,509.3704009886623,11571.031761127108,1035.5977834212008
1668681695.0,0.045392,44.52863186,0.4452863185999999,0.5547136814,460.69441622630944,12643.378975666075,1034.602674689744
1668681756.0,0.045392,44.52863186,0.4452863185999999,0.5547136814,460.69441622630944,12643.378975666074,1034.602674689744
1668681815.0,0.045392,44.52863186,0.4452863185999999,0.5547136814,460.69441622630944,12643.378975666074,1034.602674689744
1668681877.0,0.045357,42.72923468,0.4272923468,0.5727076531999999,441.8887202061478,13057.994052063576,1034.1601564255957
